관측소명:영종대교
위도:37.545556
경도:126.584444
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2023/04/26 10:19:00	676	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:20:00	673	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:21:00	672	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:22:00	670	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:23:00	668	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:24:00	666	-	-	-	-	-	-	-	-	-	-	1011.9	-	
2023/04/26 10:25:00	665	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:26:00	663	-	-	-	-	-	-	-	-	-	-	1012.0	-	
2023/04/26 10:27:00	662	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/26 10:28:00	660	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/26 10:29:00	658	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/26 10:30:00	657	-	-	-	-	-	-	-	-	-	-	1012.1	-	
2023/04/26 10:31:00	655	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/26 10:32:00	654	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:33:00	652	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:34:00	651	-	-	-	-	-	-	-	-	-	-	1012.2	-	
2023/04/26 10:35:00	649	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:36:00	647	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:37:00	646	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/26 10:38:00	644	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/26 10:39:00	642	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:40:00	640	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:41:00	639	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:42:00	637	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:43:00	635	-	-	-	-	-	-	-	-	-	-	1012.3	-	
2023/04/26 10:44:00	633	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/26 10:45:00	632	-	-	-	-	-	-	-	-	-	-	1012.4	-	
2023/04/26 10:46:00	630	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:47:00	628	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:48:00	626	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:49:00	624	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:50:00	622	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:51:00	620	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:52:00	618	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:53:00	617	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:54:00	614	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:55:00	613	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:56:00	611	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:57:00	609	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:58:00	607	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 10:59:00	606	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:00:00	604	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:01:00	602	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:02:00	600	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:03:00	598	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:04:00	596	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:05:00	594	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:06:00	592	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:07:00	590	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:08:00	588	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:09:00	586	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:10:00	585	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:11:00	583	-	-	-	-	-	-	-	-	-	-	1012.5	-	
2023/04/26 11:12:00	581	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:13:00	579	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:14:00	-	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:15:00	576	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:16:00	574	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:17:00	572	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:18:00	570	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:19:00	568	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:20:00	566	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:21:00	564	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:22:00	563	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:23:00	561	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:24:00	558	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:25:00	557	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:26:00	555	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:27:00	553	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:28:00	551	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:29:00	549	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:30:00	547	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:31:00	545	-	-	-	-	-	-	-	-	-	-	1012.6	-	
2023/04/26 11:32:00	543	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:33:00	542	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:34:00	540	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:35:00	537	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:36:00	536	-	-	-	-	-	-	-	-	-	-	1012.7	-	
2023/04/26 11:37:00	534	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:38:00	532	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:39:00	530	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:40:00	528	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:41:00	526	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:42:00	524	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:43:00	522	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:44:00	520	-	-	-	-	-	-	-	-	-	-	1012.8	-	
2023/04/26 11:45:00	519	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:46:00	517	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 11:47:00	515	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:48:00	513	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:49:00	511	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:50:00	509	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:51:00	507	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:52:00	505	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:53:00	504	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:54:00	502	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 11:55:00	499	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:56:00	498	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:57:00	495	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:58:00	494	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 11:59:00	492	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 12:00:00	490	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:01:00	489	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:02:00	487	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:03:00	485	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:04:00	483	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:05:00	481	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:06:00	480	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:07:00	478	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:08:00	476	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:09:00	474	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:10:00	473	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 12:11:00	471	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:12:00	469	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:13:00	468	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:14:00	466	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:15:00	464	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:16:00	463	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:17:00	460	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:18:00	459	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:19:00	458	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:20:00	456	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:21:00	454	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:22:00	452	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:23:00	450	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:24:00	448	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:25:00	447	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:26:00	445	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:27:00	443	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:28:00	441	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:29:00	439	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:30:00	437	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:31:00	435	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:32:00	433	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:33:00	432	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:34:00	429	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:35:00	427	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:36:00	425	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:37:00	424	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:38:00	422	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:39:00	419	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:40:00	418	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:41:00	415	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:42:00	414	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:43:00	412	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:44:00	410	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:45:00	408	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:46:00	407	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:47:00	405	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 12:48:00	403	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:49:00	400	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:50:00	399	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:51:00	397	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:52:00	395	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:53:00	393	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:54:00	391	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:55:00	389	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 12:56:00	387	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:57:00	385	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:58:00	383	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 12:59:00	381	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:00:00	378	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:01:00	377	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:02:00	376	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:03:00	374	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:04:00	371	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:05:00	370	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:06:00	368	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:07:00	366	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:08:00	364	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:09:00	363	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:10:00	361	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:11:00	358	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:12:00	357	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:13:00	356	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:14:00	354	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:15:00	352	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:16:00	350	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:17:00	348	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:18:00	347	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:19:00	345	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:20:00	344	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:21:00	342	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:22:00	340	-	-	-	-	-	-	-	-	-	-	1012.9	-	
2023/04/26 13:23:00	339	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:24:00	337	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:25:00	335	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:26:00	334	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:27:00	332	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:28:00	331	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:29:00	329	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:30:00	328	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:31:00	326	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:32:00	325	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:33:00	323	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:34:00	322	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:35:00	321	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:36:00	319	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:37:00	317	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:38:00	316	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:39:00	315	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:40:00	314	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:41:00	313	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:42:00	311	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:43:00	310	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:44:00	308	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:45:00	307	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:46:00	306	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:47:00	305	-	-	-	-	-	-	-	-	-	-	1013.0	-	
2023/04/26 13:48:00	304	-	-	-	-	-	-	-	-	-	-	1013.1	-	
2023/04/26 13:49:00	302	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 13:50:00	301	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:51:00	300	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:52:00	299	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:53:00	298	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:54:00	298	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 13:55:00	296	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:56:00	296	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:57:00	295	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:58:00	293	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 13:59:00	293	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:00:00	292	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:01:00	291	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:02:00	290	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:03:00	290	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:04:00	289	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:05:00	289	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:06:00	288	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:07:00	287	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:08:00	286	-	-	-	-	-	-	-	-	-	-	1013.2	-	
2023/04/26 14:09:00	285	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:10:00	285	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:11:00	284	-	-	-	-	-	-	-	-	-	-	1013.3	-	
2023/04/26 14:12:00	284	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:13:00	283	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:14:00	282	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:15:00	282	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:16:00	281	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:17:00	281	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:18:00	280	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:19:00	280	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:20:00	279	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:21:00	279	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:22:00	278	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:23:00	277	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:24:00	277	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:25:00	277	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:26:00	277	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:27:00	276	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:28:00	275	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:29:00	275	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:30:00	275	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:31:00	274	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:32:00	274	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:33:00	273	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:34:00	273	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:35:00	273	-	-	-	-	-	-	-	-	-	-	1013.4	-	
2023/04/26 14:36:00	273	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:37:00	273	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:38:00	272	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:39:00	272	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:40:00	272	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:41:00	271	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:42:00	271	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:43:00	271	-	-	-	-	-	-	-	-	-	-	1013.5	-	
2023/04/26 14:44:00	271	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:45:00	271	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:46:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:47:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:48:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:49:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:50:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:51:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:52:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:53:00	270	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:54:00	269	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 14:55:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 14:56:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 14:57:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 14:58:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 14:59:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:00:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:01:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:02:00	269	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:03:00	270	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:04:00	270	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:05:00	270	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:06:00	270	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:07:00	270	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:08:00	270	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:09:00	271	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:10:00	271	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:11:00	271	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:12:00	272	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:13:00	272	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:14:00	272	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:15:00	272	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:16:00	273	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:17:00	273	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:18:00	274	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:19:00	275	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:20:00	275	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:21:00	275	-	-	-	-	-	-	-	-	-	-	1013.6	-	
2023/04/26 15:22:00	276	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:23:00	277	-	-	-	-	-	-	-	-	-	-	1013.7	-	
2023/04/26 15:24:00	277	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:25:00	278	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:26:00	278	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:27:00	279	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:28:00	280	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:29:00	281	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:30:00	281	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:31:00	282	-	-	-	-	-	-	-	-	-	-	1013.8	-	
2023/04/26 15:32:00	282	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:33:00	283	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:34:00	284	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:35:00	284	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:36:00	286	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:37:00	286	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:38:00	287	-	-	-	-	-	-	-	-	-	-	1013.9	-	
2023/04/26 15:39:00	288	-	-	-	-	-	-	-	-	-	-	1014.0	-	
2023/04/26 15:40:00	289	-	-	-	-	-	-	-	-	-	-	1014.0	-	
